id_x,shuttle_location,shuttle_type,engine_type,engine_vendor,engines,passenger_capacity,cancellation_policy,crew,d_check_complete,moon_clearance_complete,price,company_id,shuttle_id,review_scores_rating,review_scores_comfort,review_scores_amenities,review_scores_trip,review_scores_crew,review_scores_location,review_scores_price,number_of_reviews,reviews_per_month,id_y,company_rating,company_location,total_fleet_count,iata_approved
72107,Rwanda,Type V5,Plasma,ThetaBase Services,1.0,2,moderate,1.0,False,False,2040.0,31637,72107,100.0,10.0,10.0,9.0,10.0,10.0,10.0,3,1.34,31637,1.0,Estonia,1.0,False
59475,Nicaragua,Type V5,Quantum,ThetaBase Services,1.0,2,strict,2.0,True,False,1494.0,37293,59475,97.0,10.0,10.0,10.0,10.0,10.0,10.0,7,2.96,37293,0.92,Russian Federation,15.0,False
27986,Uzbekistan,Type F5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,True,False,1234.0,13042,27986,93.0,7.0,9.0,10.0,10.0,10.0,9.0,3,1.17,13042,1.0,Costa Rica,5.0,False
23935,Nicaragua,Type V7,Plasma,ThetaBase Services,2.0,6,strict,2.0,True,False,4120.0,17921,23935,100.0,10.0,10.0,10.0,10.0,10.0,9.0,6,3.16,17921,1.0,Cuba,1.0,True
16406,Russian Federation,Type V5,Plasma,ThetaBase Services,1.0,4,strict,1.0,True,False,2326.0,41604,16406,90.0,10.0,10.0,10.0,10.0,10.0,9.0,4,2.18,41604,1.0,Tonga,4.0,False
50058,Nicaragua,Type V5,Plasma,ThetaBase Services,1.0,5,strict,2.0,False,False,2677.0,24026,50058,100.0,10.0,10.0,8.0,10.0,10.0,10.0,2,1.4,24026,0.98,Cape Verde,69.0,True
70235,Nicaragua,Type V5,Plasma,ThetaBase Services,3.0,9,strict,4.0,False,False,3847.0,24026,70235,80.0,10.0,9.0,10.0,10.0,9.0,8.0,5,2.68,24026,0.98,Cape Verde,69.0,True
31345,United Kingdom,Type V5,Plasma,ThetaBase Services,1.0,2,moderate,1.0,False,False,2157.0,16973,31345,90.0,9.0,9.0,9.0,10.0,10.0,9.0,6,5.62,16973,1.0,Lithuania,1.0,False
31831,Rwanda,Type V5,Plasma,ThetaBase Services,2.0,4,flexible,2.0,False,False,2950.0,46806,31831,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1.0,46806,1.0,Maldives,1.0,False
29868,Bouvet Island (Bouvetoya),Type V5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,True,False,1390.0,42879,29868,100.0,10.0,10.0,10.0,10.0,10.0,10.0,10,4.0,42879,1.0,Gambia,1.0,False
50592,Rwanda,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,False,False,1975.0,12911,50592,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2,1.03,12911,1.0,Maldives,1.0,False
31349,Russian Federation,Type V5,Quantum,ThetaBase Services,1.0,5,strict,3.0,True,False,1455.0,43494,31349,89.0,9.0,9.0,9.0,10.0,9.0,9.0,18,7.01,43494,0.98,Saint Helena,5.0,False
14494,Micronesia,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,True,False,2170.0,48502,14494,80.0,8.0,10.0,10.0,10.0,10.0,8.0,1,0.77,48502,1.0,Nicaragua,11.0,True
38649,United Kingdom,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,True,False,2027.0,7593,38649,98.0,10.0,10.0,10.0,10.0,10.0,10.0,9,3.65,7593,1.0,Senegal,2.0,False
25503,Micronesia,Type V5,Quantum,ThetaBase Services,1.0,4,flexible,2.0,True,False,2430.0,48502,25503,90.0,9.0,10.0,10.0,10.0,10.0,8.0,4,1.6,48502,1.0,Nicaragua,11.0,True
25578,Micronesia,Type V5,Plasma,ThetaBase Services,4.0,10,flexible,6.0,True,False,16470.0,48502,25578,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.86,48502,1.0,Nicaragua,11.0,True
22299,Bosnia and Herzegovina,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,False,False,1910.0,43590,22299,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1.0,43590,1.0,Costa Rica,9.0,False
68932,Niue,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,True,False,1221.0,48439,68932,98.0,10.0,10.0,10.0,10.0,10.0,10.0,25,10.0,48439,1.0,Guinea,2.0,False
73148,Russian Federation,Type V5,Quantum,ThetaBase Services,1.0,3,strict,2.0,True,False,1455.0,43494,73148,88.0,9.0,9.0,9.0,10.0,9.0,10.0,17,7.61,43494,0.98,Saint Helena,5.0,False
40797,Micronesia,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,False,False,8020.0,20165,40797,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1.0,20165,0.94,Ukraine,30.0,False
41629,Uzbekistan,Type V5,Plasma,ThetaBase Services,3.0,5,strict,4.0,True,False,2144.0,26652,41629,92.0,10.0,10.0,9.0,9.0,9.0,9.0,5,2.73,26652,0.97,Pakistan,6.0,False
45335,Niue,Type F5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,True,False,1377.0,15535,45335,100.0,10.0,10.0,10.0,10.0,9.0,10.0,6,2.61,15535,1.0,Niue,1.0,False
66921,Russian Federation,Type V5,Quantum,ThetaBase Services,1.0,3,strict,2.0,True,False,1455.0,43494,66921,84.0,9.0,9.0,10.0,9.0,8.0,8.0,16,6.58,43494,0.98,Saint Helena,5.0,False
75830,Estonia,Type F5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,True,False,1455.0,10103,75830,97.0,10.0,10.0,10.0,10.0,9.0,10.0,14,5.53,10103,1.0,Zimbabwe,1.0,False
66457,Nicaragua,Type V5,Quantum,ThetaBase Services,1.0,2,moderate,0.0,True,False,1494.0,39441,66457,90.0,9.0,10.0,9.0,9.0,10.0,9.0,25,9.87,39441,0.96,Cuba,4.0,False
28253,Bouvet Island (Bouvetoya),Type V5,Quantum,ThetaBase Services,1.0,1,flexible,0.0,True,False,1104.0,28156,28253,95.0,10.0,10.0,10.0,10.0,9.0,10.0,15,6.62,28156,1.0,Lebanon,2.0,False
73185,Barbados,Type V5,Plasma,ThetaBase Services,1.0,4,strict,1.0,False,False,3015.0,9354,73185,96.0,10.0,10.0,9.0,10.0,10.0,9.0,8,3.75,9354,1.0,Spain,12.0,False
56307,Switzerland,Type E3,Quantum,ThetaBase Services,1.0,2,strict,1.0,True,False,1221.0,49771,56307,73.0,7.0,8.0,8.0,8.0,9.0,8.0,3,1.64,49771,1.0,Turks and Caicos Islands,4.0,False
49465,United Kingdom,Type F5,Plasma,ThetaBase Services,3.0,6,strict,3.0,False,False,3665.0,4267,49465,100.0,10.0,10.0,10.0,10.0,10.0,9.0,6,3.75,4267,1.0,Senegal,22.0,True
2060,Uzbekistan,Type F5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,True,False,1169.0,20354,2060,87.0,10.0,9.0,10.0,10.0,10.0,9.0,3,1.3,20354,1.0,Kiribati,1.0,False
8154,Costa Rica,Type F5,Quantum,ThetaBase Services,1.0,1,strict,1.0,True,False,1260.0,48955,8154,100.0,10.0,9.0,10.0,10.0,9.0,10.0,3,2.09,48955,1.0,Somalia,1.0,False
18372,Nicaragua,Type V5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,False,False,1455.0,31377,18372,98.0,10.0,9.0,10.0,10.0,10.0,10.0,12,5.29,31377,1.0,Isle of Man,1.0,False
75025,Malta,Type V5,Plasma,ThetaBase Services,1.0,4,moderate,1.0,False,False,1897.0,28621,75025,90.0,10.0,8.0,9.0,10.0,10.0,10.0,4,2.55,28621,1.0,Marshall Islands,1.0,False
36885,Costa Rica,Type F5,Quantum,ThetaBase Services,1.0,1,strict,1.0,False,False,1143.0,28965,36885,100.0,10.0,10.0,10.0,10.0,9.0,10.0,3,1.48,28965,0.9,Pakistan,2.0,False
72769,Barbados,Type V5,Plasma,ThetaBase Services,2.0,5,strict,2.0,False,False,5160.0,4330,72769,80.0,10.0,10.0,10.0,10.0,10.0,8.0,1,0.45,4330,0.94,Ukraine,60.0,True
15615,Isle of Man,Type F5,Quantum,ThetaBase Services,1.0,2,strict,2.0,True,False,1260.0,7620,15615,90.0,10.0,10.0,10.0,10.0,10.0,10.0,4,2.14,7620,1.0,Togo,4.0,False
9052,Isle of Man,Type F5,Quantum,ThetaBase Services,1.0,2,strict,1.0,True,False,1520.0,7620,9052,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2,1.2,7620,1.0,Togo,4.0,False
33867,Anguilla,Type F5,Quantum,ThetaBase Services,1.0,1,moderate,1.0,False,False,1208.0,24565,33867,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1.0,24565,1.0,Anguilla,4.0,False
48805,Malta,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,False,False,2170.0,3680,48805,97.0,10.0,10.0,10.0,10.0,10.0,10.0,6,2.9,3680,1.0,Indonesia,1.0,False
55396,Malta,Type V5,Plasma,ThetaBase Services,1.0,1,moderate,1.0,False,False,1585.0,25744,55396,100.0,10.0,10.0,10.0,10.0,10.0,10.0,5,2.31,25744,0.9,Mauritania,1.0,False
39402,Wallis and Futuna,Type F5,Quantum,ThetaBase Services,1.0,2,strict,1.0,False,False,1442.0,41757,39402,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2,2.0,41757,1.0,Malta,5.0,False
28038,Bouvet Island (Bouvetoya),Type V2,Quantum,ThetaBase Services,1.0,1,flexible,1.0,True,False,1195.0,636,28038,97.0,10.0,10.0,10.0,10.0,10.0,10.0,27,11.41,636,0.97,Vanuatu,3.0,False
58280,Nicaragua,Type V2,Quantum,ThetaBase Services,1.0,2,flexible,1.0,False,False,1520.0,37947,58280,100.0,10.0,10.0,10.0,10.0,10.0,10.0,8,5.45,37947,1.0,Jersey,1.0,False
67259,Chad,Type E3,Plasma,ThetaBase Services,2.0,4,strict,3.0,False,False,1910.0,4069,67259,100.0,10.0,10.0,10.0,10.0,10.0,10.0,8,4.14,4069,1.0,Togo,1.0,False
32421,Gambia,Type V5,Plasma,ThetaBase Services,2.0,4,moderate,3.0,True,False,1949.0,36998,32421,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2,1.05,36998,0.92,Lebanon,10.0,False
25014,Anguilla,Type F5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,False,False,1364.0,24565,25014,90.0,9.0,9.0,10.0,10.0,9.0,10.0,2,0.98,24565,1.0,Anguilla,4.0,False
76608,Rwanda,Type V5,Plasma,ThetaBase Services,2.0,5,strict,2.0,True,False,2950.0,13641,76608,90.0,9.0,9.0,9.0,9.0,9.0,9.0,6,2.81,13641,0.85,Mauritania,23.0,False
11606,Nicaragua,Type V5,Quantum,ThetaBase Services,1.0,1,moderate,1.0,True,False,1520.0,21632,11606,92.0,10.0,8.0,10.0,10.0,10.0,9.0,26,10.99,21632,1.0,Wallis and Futuna,2.0,False
73241,United Kingdom,Type F5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,True,False,1260.0,16623,73241,100.0,10.0,10.0,10.0,10.0,10.0,8.0,1,0.73,16623,0.8,Denmark,1.0,False
59274,Faroe Islands,Type F5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,False,False,1221.0,41354,59274,98.0,10.0,10.0,10.0,10.0,10.0,10.0,12,5.22,41354,1.0,Micronesia,4.0,True
39209,Estonia,Type V5,Plasma,ThetaBase Services,1.0,4,strict,0.0,True,False,1598.0,44169,39209,96.0,10.0,9.0,10.0,10.0,9.0,9.0,5,2.63,44169,0.97,Portugal,39.0,False
11377,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,False,False,3470.0,24033,11377,67.0,5.0,7.0,7.0,7.0,8.0,7.0,3,1.5,24033,1.0,Uganda,45.0,False
26430,Barbados,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,False,False,2820.0,49076,26430,100.0,10.0,10.0,10.0,10.0,10.0,10.0,3,1.27,49076,0.97,Kenya,12.0,True
61909,Barbados,Type V5,Plasma,ThetaBase Services,2.0,6,strict,3.0,True,False,3405.0,37778,61909,60.0,10.0,6.0,6.0,6.0,10.0,8.0,3,1.73,37778,0.92,Tonga,24.0,False
53177,Malta,Type F5,Plasma,ThetaBase Services,4.0,7,strict,4.0,False,False,5641.0,44339,53177,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1.0,44339,1.0,Mexico,1.0,False
41439,Nicaragua,Type V5,Quantum,ThetaBase Services,0.0,2,flexible,1.0,True,False,1455.0,39441,41439,90.0,9.0,10.0,10.0,10.0,9.0,9.0,18,7.4,39441,0.96,Cuba,4.0,False
64595,Indonesia,Type V2,Quantum,ThetaBase Services,2.0,4,moderate,2.0,True,False,1650.0,23695,64595,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2,1.43,23695,1.0,France,3.0,False
13943,Kiribati,Type V5,Plasma,ThetaBase Services,2.0,4,flexible,2.0,False,False,2300.0,41140,13943,100.0,10.0,10.0,10.0,10.0,9.0,10.0,2,0.87,41140,0.9,Nicaragua,2.0,True
10725,Sao Tome and Principe,Type V5,Plasma,ThetaBase Services,1.0,4,flexible,2.0,True,False,2430.0,34096,10725,100.0,8.0,10.0,6.0,8.0,10.0,10.0,1,0.88,34096,1.0,Andorra,10.0,False
29859,Kiribati,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,False,False,1780.0,41140,29859,100.0,10.0,10.0,10.0,10.0,10.0,10.0,3,1.25,41140,0.9,Nicaragua,2.0,True
59763,Nicaragua,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,False,False,4120.0,18362,59763,95.0,10.0,10.0,10.0,10.0,10.0,10.0,4,2.86,18362,1.0,Uganda,5.0,False
68447,Nicaragua,Type V5,Plasma,ThetaBase Services,2.0,6,strict,2.0,False,False,3210.0,1835,68447,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2,1.07,1835,1.0,Ecuador,8.0,False
51941,Malta,Type G0,Plasma,ThetaBase Services,1.0,4,moderate,2.0,True,False,1806.0,16649,51941,93.0,9.0,9.0,10.0,10.0,9.0,9.0,23,10.3,16649,1.0,Gibraltar,8.0,False
26500,Uzbekistan,Type V5,Plasma,ThetaBase Services,3.0,6,strict,3.0,False,False,2625.0,6894,26500,90.0,9.0,10.0,8.0,10.0,10.0,9.0,2,1.76,6894,0.8,Estonia,47.0,True
66097,Micronesia,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,False,False,2235.0,48869,66097,80.0,8.0,10.0,7.0,9.0,10.0,8.0,4,2.67,48869,1.0,Slovakia (Slovak Republic),22.0,False
55898,Estonia,Type V5,Plasma,ThetaBase Services,0.0,4,strict,3.0,True,False,1598.0,44169,55898,93.0,10.0,9.0,9.0,9.0,9.0,8.0,3,1.91,44169,0.97,Portugal,39.0,False
57360,Micronesia,Type V5,Plasma,ThetaBase Services,0.0,2,flexible,1.0,True,False,2170.0,14766,57360,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,1.85,14766,1.0,Rwanda,2.0,True
54726,Faroe Islands,Type F5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,False,False,1351.0,41354,54726,95.0,10.0,9.0,10.0,10.0,10.0,10.0,4,2.22,41354,1.0,Micronesia,4.0,True
23145,Malta,Type O3,Quantum,ThetaBase Services,1.0,4,flexible,2.0,True,False,1442.0,27948,23145,100.0,10.0,10.0,10.0,10.0,10.0,10.0,8,5.0,27948,1.0,Niue,4.0,False
47981,Russian Federation,Type V5,Plasma,ThetaBase Services,2.0,6,strict,2.0,False,False,2560.0,4716,47981,100.0,10.0,10.0,10.0,10.0,10.0,10.0,10,4.92,4716,1.0,Tonga,1.0,False
43016,Costa Rica,Type V5,Plasma,ThetaBase Services,2.0,6,strict,2.0,True,False,2105.0,14921,43016,100.0,10.0,10.0,10.0,10.0,6.0,8.0,1,1.0,14921,1.0,Micronesia,2.0,False
48594,Micronesia,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,False,False,3535.0,28828,48594,40.0,2.0,10.0,8.0,2.0,10.0,8.0,1,0.81,28828,1.0,Isle of Man,198.0,True
28182,Uzbekistan,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,False,False,2170.0,45878,28182,80.0,8.0,10.0,10.0,10.0,10.0,6.0,1,0.48,45878,1.0,Costa Rica,1.0,False
12819,Malta,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,False,False,1338.0,40750,12819,100.0,10.0,10.0,10.0,10.0,10.0,10.0,6,2.61,40750,0.9,Brazil,1.0,False
41289,Niue,Type V5,Plasma,ThetaBase Services,1.0,4,flexible,2.0,True,False,1845.0,1054,41289,80.0,10.0,8.0,10.0,10.0,8.0,8.0,2,2.0,1054,1.0,Guinea,20.0,False
22301,Malta,Type O3,Quantum,ThetaBase Services,1.0,4,flexible,2.0,True,False,1442.0,27948,22301,94.0,9.0,9.0,10.0,10.0,9.0,9.0,7,3.39,27948,1.0,Niue,4.0,False
45919,Barbados,Type V5,Plasma,ThetaBase Services,2.0,5,strict,1.0,True,False,4497.0,7184,45919,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.6,7184,0.77,Reunion,13.0,False
12062,Russian Federation,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,True,False,1507.0,30949,12062,100.0,10.0,10.0,10.0,10.0,10.0,10.0,3,2.05,30949,1.0,Finland,1.0,False
41320,Bouvet Island (Bouvetoya),Type V5,Quantum,ThetaBase Services,0.0,1,flexible,1.0,False,False,1260.0,9611,41320,100.0,10.0,10.0,10.0,10.0,9.0,9.0,3,1.3,9611,0.93,Chad,2.0,False
54525,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,1.0,3,flexible,1.0,False,False,2300.0,28721,54525,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1.0,28721,1.0,French Guiana,1.0,True
65103,United Kingdom,Type V5,Plasma,ThetaBase Services,0.0,2,flexible,1.0,True,False,1455.0,29359,65103,96.0,9.0,10.0,10.0,10.0,8.0,9.0,10,4.76,29359,1.0,Denmark,1.0,False
65368,United Kingdom,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,False,False,1572.0,47539,65368,100.0,10.0,10.0,10.0,10.0,10.0,10.0,13,5.74,47539,1.0,Tunisia,1.0,False
30560,Rwanda,Type V5,Plasma,ThetaBase Services,1.0,4,moderate,1.0,False,False,1845.0,28078,30560,90.0,9.0,9.0,7.0,10.0,9.0,8.0,6,2.86,28078,1.0,Maldives,1.0,False
20430,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,False,False,2820.0,25799,20430,99.0,10.0,10.0,10.0,10.0,10.0,10.0,14,6.67,25799,1.0,Uzbekistan,5.0,True
48338,Malta,Type V5,Plasma,ThetaBase Services,1.0,4,strict,1.0,True,False,3470.0,3112,48338,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.6,3112,0.94,Indonesia,25.0,False
27070,Uzbekistan,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,2.0,True,False,1286.0,46099,27070,40.0,2.0,2.0,8.0,8.0,6.0,2.0,1,0.79,46099,0.98,Uzbekistan,28.0,False
5362,Nicaragua,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,True,False,3925.0,24646,5362,80.0,10.0,10.0,4.0,10.0,10.0,10.0,1,1.0,24646,1.0,Barbados,1.0,False
7336,Barbados,Type V5,Plasma,ThetaBase Services,1.0,4,strict,1.0,True,False,1988.0,1207,7336,60.0,8.0,8.0,10.0,10.0,10.0,6.0,1,0.91,1207,1.0,Nicaragua,7.0,False
29365,Malta,Type V5,Plasma,ThetaBase Services,1.0,2,moderate,1.0,False,False,1780.0,30806,29365,90.0,9.0,9.0,9.0,9.0,9.0,9.0,6,3.83,30806,0.7,Guernsey,1.0,False
71083,Rwanda,Type V5,Plasma,ThetaBase Services,2.0,8,flexible,4.0,False,False,2560.0,14358,71083,91.0,10.0,9.0,10.0,10.0,10.0,9.0,9,4.29,14358,1.0,Maldives,9.0,False
22089,Malta,Type F5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,False,False,1637.0,11251,22089,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2,1.36,11251,1.0,Libyan Arab Jamahiriya,2.0,False
24175,United Kingdom,Type V5,Plasma,ThetaBase Services,1.0,2,moderate,1.0,False,False,1845.0,32816,24175,100.0,10.0,10.0,10.0,10.0,8.0,10.0,1,0.91,32816,0.88,Denmark,1.0,False
60147,Barbados,Type V5,Plasma,ThetaBase Services,0.0,3,flexible,1.0,True,False,1975.0,50051,60147,97.0,10.0,9.0,10.0,10.0,10.0,9.0,7,5.83,50051,1.0,Netherlands,5.0,True
62993,Faroe Islands,Type V5,Plasma,ThetaBase Services,0.0,4,flexible,2.0,False,False,1702.0,13258,62993,100.0,10.0,10.0,10.0,10.0,8.0,10.0,1,0.6,13258,1.0,Micronesia,1.0,False
47178,Micronesia,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,False,False,2560.0,15236,47178,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.55,15236,1.0,Kenya,1.0,True
42212,Malta,Type V5,Plasma,ThetaBase Services,1.0,4,flexible,1.0,True,False,3080.0,3112,42212,80.0,7.0,10.0,9.0,9.0,9.0,8.0,2,1.76,3112,0.94,Indonesia,25.0,False
52231,Malta,Type V5,Plasma,ThetaBase Services,1.0,4,flexible,1.0,True,False,3080.0,3112,52231,84.0,9.0,9.0,9.0,8.0,10.0,8.0,5,2.42,3112,0.94,Indonesia,25.0,False
1686,United Kingdom,Type V5,Plasma,ThetaBase Services,1.0,2,moderate,1.0,True,False,1650.0,47448,1686,100.0,10.0,10.0,10.0,10.0,10.0,10.0,5,2.73,47448,1.0,Gibraltar,1.0,True
32436,Malta,Type F5,Plasma,ThetaBase Services,2.0,6,strict,3.0,True,False,2560.0,37778,32436,70.0,9.0,5.0,10.0,10.0,10.0,8.0,4,3.53,37778,0.92,Tonga,24.0,False
66123,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,False,False,2430.0,30953,66123,100.0,10.0,10.0,10.0,10.0,10.0,10.0,3,2.43,30953,1.0,Uzbekistan,1.0,True
49875,Brazil,Type F5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,False,False,1338.0,46688,49875,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.61,46688,0.91,Vanuatu,2.0,False
74501,Faroe Islands,Type F5,Quantum,ThetaBase Services,1.0,1,flexible,2.0,False,False,1286.0,45211,74501,88.0,10.0,9.0,10.0,10.0,10.0,9.0,5,2.31,45211,1.0,Micronesia,2.0,True
23538,Brazil,Type F5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,True,False,1169.0,46688,23538,100.0,10.0,10.0,10.0,10.0,10.0,10.0,3,1.61,46688,0.91,Vanuatu,2.0,False
38891,Russian Federation,Type V5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,True,False,1637.0,5516,38891,100.0,10.0,10.0,9.0,10.0,10.0,10.0,3,1.7,5516,1.0,Saint Helena,1.0,False
9071,Uzbekistan,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,True,False,1286.0,46099,9071,40.0,10.0,4.0,8.0,8.0,6.0,4.0,1,1.0,46099,0.98,Uzbekistan,28.0,False
56739,Uzbekistan,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,True,False,1221.0,46099,56739,80.0,9.0,8.0,9.0,8.0,8.0,8.0,6,2.95,46099,0.98,Uzbekistan,28.0,False
62163,Micronesia,Type V5,Plasma,ThetaBase Services,4.0,6,flexible,4.0,False,False,3925.0,8707,62163,80.0,10.0,8.0,10.0,10.0,10.0,8.0,1,0.61,8707,0.73,Rwanda,21.0,True
38259,United Kingdom,Type V5,Quantum,ThetaBase Services,1.0,3,moderate,1.0,True,False,1546.0,32524,38259,93.0,9.0,9.0,10.0,9.0,10.0,9.0,3,2.05,32524,1.0,Nicaragua,1.0,True
60364,Malta,Type F5,Plasma,ThetaBase Services,6.0,10,moderate,6.0,False,False,3210.0,5970,60364,91.0,10.0,10.0,10.0,10.0,10.0,9.0,9,4.91,5970,1.0,El Salvador,2.0,False
3023,Russian Federation,Type F5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,False,False,2430.0,85,3023,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.57,85,1.0,Russian Federation,1.0,True
24235,Niue,Type F5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,False,False,1390.0,10961,24235,100.0,10.0,10.0,10.0,10.0,10.0,10.0,5,2.34,10961,1.0,Guinea,1.0,False
21307,Micronesia,Type V5,Plasma,ThetaBase Services,2.0,4,moderate,2.0,False,False,3470.0,18077,21307,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.55,18077,1.0,Sao Tome and Principe,139.0,False
47137,Uzbekistan,Type F5,Quantum,ThetaBase Services,1.0,2,strict,1.0,True,False,1260.0,19682,47137,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2,2.0,19682,1.0,Faroe Islands,15.0,True
27584,Uzbekistan,Type F5,Quantum,ThetaBase Services,1.0,2,strict,1.0,True,False,1260.0,19682,27584,73.0,9.0,7.0,9.0,9.0,7.0,8.0,3,3.0,19682,1.0,Faroe Islands,15.0,True
28186,Micronesia,Type V5,Plasma,ThetaBase Services,1.0,2,flexible,1.0,False,False,2300.0,8129,28186,100.0,10.0,10.0,10.0,10.0,10.0,10.0,3,1.73,8129,1.0,Rwanda,5.0,False
5009,Brazil,Type F5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,True,False,1325.0,34966,5009,95.0,10.0,10.0,10.0,9.0,10.0,10.0,8,4.21,34966,1.0,Vanuatu,1.0,False
66074,Costa Rica,Type F5,Plasma,ThetaBase Services,3.0,8,moderate,4.0,False,False,4107.0,29136,66074,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.83,29136,0.86,Svalbard & Jan Mayen Islands,1.0,False
52913,Malta,Type V5,Quantum,ThetaBase Services,1.0,4,flexible,2.0,True,False,1442.0,27948,52913,96.0,10.0,9.0,10.0,10.0,10.0,10.0,10,6.82,27948,1.0,Niue,4.0,False
58144,Malta,Type V2,Quantum,ThetaBase Services,1.0,2,flexible,2.0,True,False,1715.0,43834,58144,100.0,10.0,8.0,10.0,10.0,8.0,9.0,2,1.09,43834,0.99,Uganda,13.0,False
10385,Rwanda,Type V5,Plasma,ThetaBase Services,1.0,6,flexible,3.0,True,False,2014.0,17515,10385,78.0,8.0,7.0,9.0,10.0,9.0,8.0,8,6.32,17515,1.0,Philippines,5.0,False
22474,Malta,Type V5,Plasma,ThetaBase Services,0.0,2,flexible,1.0,True,False,1559.0,41741,22474,97.0,10.0,10.0,10.0,10.0,10.0,9.0,6,3.4,41741,1.0,Brazil,9.0,True
42468,Sao Tome and Principe,Type F5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,False,False,1234.0,15356,42468,100.0,10.0,10.0,10.0,10.0,9.0,10.0,4,2.55,15356,0.8,Denmark,2.0,False
35025,Barbados,Type O3,Quantum,ThetaBase Services,1.0,2,flexible,1.0,False,False,2430.0,15068,35025,100.0,8.0,10.0,10.0,10.0,10.0,10.0,1,0.79,15068,1.0,Sao Tome and Principe,1.0,False
74706,Malta,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,True,False,1780.0,15452,74706,100.0,10.0,10.0,10.0,10.0,10.0,10.0,3,1.41,15452,0.9,Niue,2.0,False
